Word,Contains Multiple?,Vowels,Green Score,Yellow Score
slope,False,2,0,5183
jouks,False,2,6745,666
diane,False,3,1380,4221
dorrs,True,1,7240,1397
oxter,False,2,2323,1607
field,False,2,2797,1653
ictus,False,2,3950,1357
rathe,False,2,2260,2997
kusso,True,2,1185,1809
decor,False,2,0,4068
marks,False,1,8600,0
incog,False,2,0,1741
loris,False,2,7240,1455
paolo,True,3,3117,2148
tehrs,False,1,3950,3277
train,False,2,0,4400
smeik,False,2,0,3767
flues,False,2,6868,1363
adoze,False,3,0,3454
gemma,True,2,637,3217
wried,False,2,3556,1987
towse,False,2,2093,3120
plats,False,1,5704,1932
chape,False,2,1464,3172
hapus,False,2,6210,1252
sneck,False,1,0,3450
chirm,False,1,1464,1945
tuktu,True,2,2082,1150
recce,True,2,0,4571
chado,False,2,1464,2094
fonly,False,1,4947,771
burly,False,1,4587,771
anana,True,3,0,3781
rumor,True,2,1185,2507
urial,False,3,0,3724
files,False,2,9096,0
grund,False,1,1459,2392
paste,False,2,4014,2050
areal,True,3,0,4106
lemma,True,2,0,3792
aided,True,3,4525,1126
preen,True,2,3180,2352
rondo,True,2,3055,1487
rosin,False,2,2093,2569
lyses,True,1,6273,1373
hejra,False,2,0,3555
ledge,True,2,0,4532
heths,True,1,3950,2964
masks,True,1,7403,531
stole,False,2,0,5078
using,False,2,0,2258
plumy,False,1,2154,1765
roved,False,2,5238,868
afire,False,3,0,4042
laith,False,2,3157,1989
tumpy,False,1,2482,1743
belay,False,2,3053,2699
baler,False,2,6339,673
vozhd,False,1,3299,235
sithe,False,2,1380,3929
koura,False,3,2093,2436
navel,False,2,4583,1040
taels,False,2,6210,2468
flock,False,1,595,2349
duxes,False,2,7591,681
pommy,True,1,4247,912
geist,False,2,637,3914
ginch,False,1,2979,773
quake,False,3,1763,2754
rewax,False,2,0,3668
pawky,False,1,4914,271
cures,False,2,9575,0
negus,False,2,3950,2714
braxy,False,1,2205,2187
sanko,False,2,3722,1948
below,False,2,1756,2386
betel,True,2,3231,2716
copay,False,2,4310,1436
arrow,True,2,1197,2436
wield,False,2,2613,1653
sozin,False,2,2235,2970
knees,True,2,6273,1602
bench,False,1,1870,2399
ancho,False,2,0,2096
reorg,True,2,0,4102
sowth,False,1,2990,2198
spaed,False,2,3145,3023
absit,False,2,0,2954
regal,False,2,0,4164
fells,True,1,5393,2397
lunge,False,2,2147,2516
riled,False,2,5373,628
stirp,False,1,0,3709
hucks,False,1,5635,880
siroc,False,2,2577,2383
hymen,False,1,2323,1795
crisp,False,1,920,2649
rumal,False,2,1185,2686
erevs,True,2,3950,2280
hatch,True,1,2260,1876
haets,False,2,7107,1370
clows,False,1,4870,1814
wordy,False,1,4998,471
umami,True,3,0,2294
royne,False,2,2093,3146
hoved,False,2,5238,728
genic,False,2,1599,2633
senas,True,2,4912,4259
thana,True,2,544,3515
padis,False,2,7067,1270
luach,False,2,1185,2583
pwned,False,1,4964,163
diazo,False,3,1380,2430
thews,False,1,4494,1825
culch,True,1,2953,773
osmol,True,2,0,2036
tenny,True,1,2259,3227
hosed,False,2,5238,1019
smock,False,1,0,3400
leafs,False,2,3950,3669
thrae,False,2,1741,3407
ursid,False,2,822,2540
beray,False,2,3402,2699
umpie,False,3,0,3139
nonet,True,2,5378,1051
caged,False,2,6325,362
tombs,False,1,6043,1567
amido,False,3,0,2830
bliss,True,1,4858,2259
drest,False,1,0,3744
margs,False,1,8100,422
euros,False,3,6332,999
algin,False,2,0,3205
hangi,False,2,3222,1190
table,False,2,2260,3439
holes,False,2,9214,488
latah,True,2,2260,2630
reans,False,2,3950,4275
upsey,False,2,3620,948
sewin,False,2,0,4867
welch,False,1,1259,2399
fordo,True,2,3885,859
spate,False,2,897,4542
outta,True,3,2082,1556
yechy,True,1,1297,2434
aphid,False,2,822,1964
phizz,True,1,1401,1205
posho,True,2,2950,1154
snail,False,2,0,4495
abele,True,3,0,3989
bortz,False,1,5095,32
oller,True,2,3171,1632
blaes,False,2,7181,1932
doums,False,2,6043,1749
huzza,True,2,1327,1293
sylva,False,1,848,2661
oches,False,2,6273,558
whirs,False,1,4905,1763
yexes,True,2,6406,1807
aptly,False,1,1297,2350
campi,False,2,3180,1208
speos,True,2,3950,3366
fuses,True,2,8053,531
gorge,True,2,3927,1941
bekah,False,2,908,3334
winey,False,2,6373,0
finks,False,1,7387,0
gurls,False,1,6969,771
faker,False,2,5178,941
horme,False,2,3290,2409
aural,True,3,2382,2284
akees,True,3,6273,1713
donut,False,2,3055,1808
siped,False,2,4525,1923
carrs,True,1,8327,716
quirk,False,2,1263,2020
bravo,False,2,908,2718
swami,False,2,0,3640
crees,True,2,7193,1822
intis,True,2,3950,2005
waxes,False,2,9077,0
cades,False,2,9453,390
flane,False,2,595,4237
cooer,True,3,5336,1662
balmy,False,1,5313,402
cavil,False,2,3180,1595
solar,False,2,2941,3306
shark,False,1,544,3768
nonis,True,2,7005,1205
prowl,False,1,857,2532
ceria,False,3,2117,3185
agaze,True,3,0,3691
quats,False,2,6110,1235
chons,False,1,5414,1775
raced,False,2,5405,1020
bunje,False,2,3055,1548
resin,False,2,0,4195
prang,False,1,857,3104
risks,True,1,5830,1159
cloys,False,1,4870,1794
snoek,False,2,2323,3151
uncoy,False,2,1297,1622
skegs,True,1,3950,2959
parve,False,2,4314,1674
eliad,False,3,822,3120
skyed,False,1,3145,1868
yeans,False,2,3950,3828
brusk,False,1,908,2378
crepe,True,2,920,3759
burke,False,2,3790,1519
glean,False,2,637,3182
orgic,False,2,0,2571
buras,False,2,7240,1073
spued,False,2,3145,2454
clavi,False,2,920,2367
smoor,True,2,0,4106
ebony,False,2,1297,2159
cafes,False,2,9453,178
helos,False,2,4798,2810
toshy,False,1,3390,1581
howes,False,2,8366,759
robin,False,2,2093,2372
berth,False,1,3002,1993
volti,False,2,4080,280
handy,False,1,4519,959
serge,True,2,1197,5127
fayed,False,2,6000,213
forex,False,2,6208,70
surah,False,2,2382,3000
sibbs,True,1,5330,2136
reify,False,2,1297,3534
smith,False,1,897,3162
stead,False,2,822,3754
ochry,False,1,1297,1274
purse,False,2,3239,2034
scrob,False,1,1197,2491
ossia,True,3,0,2445
missa,True,2,2073,1725
rises,True,2,7653,1159
faver,False,2,5178,913
mutes,False,2,8151,615
seven,True,2,2323,3956
undug,True,2,0,1468
libri,True,2,1380,1905
viler,False,2,4793,673
avail,True,3,0,3378
knout,False,2,0,2836
miked,False,2,5218,268
fugue,True,3,1780,2282
unais,False,3,3950,2649
aspro,False,2,0,2296
fyrds,False,0,5742,738
skunk,True,1,0,3364
soyas,True,2,6043,2846
tikas,False,2,5330,2156
baloo,True,3,4016,1084
galvo,False,2,3745,543
nawab,True,2,2260,1728
kirns,False,1,6527,1161
grana,True,2,637,3640
kissy,True,1,2677,1421
hopes,False,2,8366,851
galea,True,3,6068,679
manul,False,2,3915,876
denim,False,2,962,3369
benis,False,2,5820,2506
caped,False,2,6325,363
folly,True,1,4833,771
daych,False,1,2260,1667
sista,True,2,2277,2770
zooea,True,4,4416,1773
sutra,False,2,1185,3570
hyoid,False,2,822,2624
unsod,False,2,822,1761
ogler,False,2,3171,1010
samas,True,2,6210,3143
gauje,False,3,2897,2214
green,True,2,2960,2352
embus,False,2,3950,1226
urubu,True,3,0,2104
wazoo,True,3,2813,1084
sawed,False,2,5405,1831
escar,False,2,0,2534
unlaw,False,2,848,1671
roods,True,2,6043,2088
debur,False,2,0,3715
leant,False,2,0,4948
wetas,False,2,4361,3314
fubby,True,1,3077,576
mozos,True,2,6878,696
butty,True,1,4287,615
neral,False,2,1197,3499
glent,False,1,637,3091
stars,True,1,3950,3750
nanos,True,2,7172,1021
hyper,False,1,2323,1791
emyds,False,1,3950,1175
ponga,False,2,3912,1101
picra,False,2,2237,1787
saids,True,2,6210,3078
ileac,False,3,0,2944
arias,True,3,3950,3796
toyos,True,2,6043,1724
cates,False,2,9453,615
roots,True,2,6940,1617
manes,False,2,10188,0
leggy,True,1,1297,2985
monal,False,2,3748,1548
regar,True,2,0,4362
prick,False,1,857,2650
sowls,True,1,6043,2602
moves,False,2,9059,240
boffs,True,1,6951,411
ciggy,True,1,3597,784
gopik,False,2,2730,1500
nutsy,False,1,2482,1455
bawdy,False,1,4465,742
cetes,True,2,7193,2241
puris,False,2,7189,880
liras,False,2,6527,1648
whits,False,1,5802,1047
ikats,False,2,4847,1495
unwit,False,2,0,2411
salix,False,2,3108,2510
tetes,True,2,6273,3056
belon,False,2,1756,2852
nomad,False,2,2915,1908
chits,False,1,6311,1047
lithe,False,2,1380,2944
heaps,False,2,3950,3767
crapy,False,1,2217,2593
yowie,False,3,2093,2851
sudsy,True,1,2482,2465
board,False,2,3823,1951
sorns,True,1,7240,2346
hadal,True,2,2260,2426
snush,True,1,0,3453
wheal,False,2,955,2430
yarrs,True,1,7407,897
poove,True,3,2950,2663
kayos,False,2,6210,1284
taker,False,2,4583,1756
sidle,False,2,1380,4240
pukey,False,2,5662,268
babel,True,2,5491,809
resty,False,1,2194,2785
cooky,True,2,4810,989
feres,True,2,8065,1626
tents,True,1,5809,2441
almeh,False,2,2323,2310
senor,False,2,962,4555
beads,False,2,4858,3332
rhody,False,1,1841,2088
scaup,False,2,0,3519
phyle,False,1,1401,2503
targa,True,2,3457,1916
confs,False,1,7925,233
burps,False,1,7240,418
rived,False,2,4525,868
bumpy,False,1,3390,928
etnas,False,2,4912,1615
unlet,False,2,3171,1260
bialy,False,2,3585,2006
gypsy,True,0,1934,1145
cymar,False,1,920,2523
mores,False,2,10256,0
fumet,False,2,4103,1236
gamic,False,2,2897,1517
mizzy,True,1,3512,126
telco,False,2,848,3235
spoon,True,2,0,4003
abbot,True,2,0,2573
snaps,True,1,3950,3558
gaddi,True,2,2897,1141
orzos,True,2,4092,1898
waned,False,2,6778,0
forum,False,2,3885,583
infos,False,2,3950,1384
kedgy,False,1,1297,2813
frees,True,2,6868,1822
imams,True,2,3950,1990
kepis,False,2,3950,3244
spire,False,2,0,5070
unarm,False,2,0,2667
flash,False,1,595,2814
latte,True,2,3157,2709
fonds,False,1,7600,471
trigo,False,2,0,3612
acker,False,2,2323,1853
dazed,True,2,5547,681
roate,False,3,2990,3382
skeet,True,2,2323,3263
ephor,False,2,0,2020
sacks,True,1,6710,1952
mezze,True,2,835,3271
pareo,False,3,6637,388
omens,False,2,3950,2118
repel,True,2,2323,3092
stoup,False,2,0,3336
naggy,True,1,3557,1109
dawed,True,2,5405,952
gairs,False,2,6847,1763
lazos,False,2,6352,1271
huggy,True,1,2482,1272
tonne,True,2,3055,3120
poddy,True,1,4247,861
sagas,True,2,6210,2995
slart,False,1,0,4934
skool,True,2,0,3815
pedro,False,2,857,3120
stoat,True,2,0,4587
scalp,False,1,0,3889
treys,False,1,3950,2745
ouija,False,4,1185,2017
terek,True,2,3520,2698
chirl,False,1,1464,2238
spawn,False,1,0,3681
cajun,False,2,3180,977
bunco,False,2,3055,794
sanes,True,2,9495,1560
baize,False,3,3168,2692
bauks,False,2,7618,666
warns,False,1,7818,786
haugh,True,2,2260,1943
gybed,False,1,3782,601
cysts,True,0,5767,798
begum,False,2,908,2571
apgar,True,2,0,3072
woads,False,2,6454,1706
boons,True,2,6951,1775
bajri,False,2,3168,1042
hinds,False,1,6292,959
whids,False,1,4905,1518
temes,True,2,6273,2951
herns,False,1,5147,2900
clade,False,2,920,3922
slush,True,1,0,3805
blist,False,1,908,2985
filmy,False,1,4120,402
creak,False,2,920,3152
braky,False,1,2705,2175
privy,False,1,2154,2142
boing,False,2,3001,1976
abore,False,3,0,4041
agile,False,3,0,4148
coeds,False,2,6963,1353
casks,True,1,7630,531
ramee,True,3,4583,2657
kilns,False,1,6178,1161
easer,True,3,4583,1507
vault,False,2,2502,2163
cocos,True,2,6963,1088
jills,True,1,6380,771
dites,False,2,7653,1296
oppos,True,2,3950,1549
fetas,False,2,4545,3314
pinto,False,2,4096,388
holon,True,2,2941,1714
duals,False,2,5135,2687
achar,True,2,0,2778
cajon,False,2,3180,1272
lisle,True,2,1380,3396
sherd,False,1,1366,3158
maxes,False,2,9359,0
biogs,False,2,6238,1411
scurf,False,1,0,3200
cutes,False,2,8378,615
growl,False,1,637,2532
myopy,True,1,1990,1674
filly,True,1,4120,771
filum,False,2,2823,583
vaped,False,2,5647,363
romeo,True,3,4416,1526
spawl,False,1,0,3626
grate,False,2,1534,3694
knell,True,1,0,2848
orbit,False,2,0,3142
scars,True,1,3950,3687
swopt,False,1,0,3856
bevvy,True,1,2205,2021
dalts,False,1,7955,681
truss,True,1,3950,2936
aroha,True,3,0,3579
candy,False,1,5439,471
sheep,True,2,2867,2589
blear,False,2,908,3325
lathy,False,1,3557,1425
peaze,True,3,857,4506
daube,False,3,2260,3108
ginzo,False,2,2979,514
sairs,True,2,6210,3323
lotto,True,2,2990,1578
sakia,True,3,2260,3387
specs,True,1,3950,3076
etuis,False,3,3950,2088
zizit,True,2,1522,1711
kukus,True,2,5135,1044
aunes,False,3,8420,736
raged,False,2,5405,990
kvass,True,1,3950,2177
bonks,False,1,8413,0
pater,False,2,5440,1288
vegie,True,3,242,4387
micas,False,2,6023,1465
belah,False,2,1756,3066
going,True,2,2730,1976
papaw,True,2,3117,1500
tonka,False,2,3555,1494
rooms,True,2,6043,2019
matey,False,2,6573,615
zexes,True,2,6406,1731
parra,True,2,4314,1395
brios,False,2,4858,2683
scuft,False,1,0,3361
grist,False,1,637,3228
cowls,False,1,6963,1042
oread,False,3,822,3157
palpi,True,2,3965,698
minty,False,1,5229,0
wreck,False,1,411,2485
onned,True,2,4107,607
aroid,False,3,822,3545
vairs,False,2,6452,1763
scall,True,1,0,4217
locks,False,1,6543,967
ratha,True,2,2260,2157
sypes,True,1,6273,2190
touzy,False,2,3390,1607
roues,False,3,8366,1294
sexts,True,1,4980,3186
grimy,False,1,1934,2389
farms,False,1,8002,402
mages,False,2,9226,362
troop,True,2,0,3587
sybbe,True,1,0,3922
kalam,True,2,3108,1630
howdy,False,1,3390,1230
nicht,False,1,1380,1678
ayrie,False,3,1197,3402
strap,False,1,1197,3019
sigla,False,2,1380,3372
fraim,False,2,595,3237
daunt,False,2,2260,2859
poboy,True,2,4247,1030
germy,False,1,3131,2028
roule,False,3,2093,3584
vouge,False,3,2335,2607
whisk,False,1,955,1819
tippy,True,1,2677,1596
roums,False,2,6043,1696
bouts,False,2,7848,666
carer,True,2,6700,673
equal,False,3,0,2532
hinky,False,1,4139,488
hajji,True,2,2260,843
topoi,True,3,2093,2154
picky,False,1,4034,392
botas,False,2,6951,1688
verry,True,1,2736,2342
maids,False,2,6903,1518
prese,True,2,857,3856
lusks,True,1,5635,1106
naunt,True,2,2260,2503
sents,True,1,5809,3186
moder,False,2,5109,1063
trior,True,2,0,4171
quill,True,2,1263,2293
grime,False,2,637,3908
chums,False,1,5414,1068
hoxed,False,2,5371,488
skene,True,2,0,4842
lowly,True,1,3390,1617
merls,False,1,5840,2397
debes,True,2,6273,2641
apart,True,2,0,3641
dizen,False,2,3845,1211
oleic,False,3,0,2848
facia,True,3,2855,1951
spang,False,1,0,3952
borks,False,1,8648,0
oribi,True,3,0,2771
smeek,True,2,2323,2887
flory,False,1,1892,2402
temed,True,2,3145,2951
terms,False,1,5147,2843
vrows,False,1,4192,2057
boils,False,2,6951,1818
bogan,False,2,3001,1965
blins,False,1,4858,2530
zygon,False,1,0,1960
caaed,True,3,6325,1235
syces,True,1,6273,2219
yards,False,1,7407,652
elope,True,3,0,3926
wenny,True,1,2670,2412
quite,False,3,2160,2566
gazed,False,2,6184,0
pones,False,2,10185,0
nabes,False,2,8533,659
silds,True,1,6178,2031
pavan,True,2,3117,1843
havoc,False,2,2260,1551
halva,True,2,3108,1322
harms,False,1,7407,890
unked,False,2,3145,802
frorn,True,1,595,3175
unset,False,2,2323,1791
tahas,True,2,6210,2008
plait,False,2,857,3538
revie,True,3,0,4893
dunny,True,1,3444,1467
daraf,True,2,3457,1836
marid,False,2,4972,880
agree,True,3,3520,2330
fence,True,2,1557,3551
erhus,False,2,3950,1764
cunei,False,3,5390,280
fleck,False,1,595,2242
wages,False,2,8944,362
artsy,False,1,1297,2806
bocci,True,2,3001,1078
cauls,False,2,7130,1437
centu,False,2,2779,1693
ameer,True,3,2323,2479
navew,False,2,4583,629
gyred,False,1,4979,267
abrim,False,2,1197,1879
goths,False,1,6680,850
wains,False,2,6621,1833
comte,False,2,3910,2029
curie,False,3,3302,2399
kiefs,False,2,5330,1490
fecal,False,2,595,3566
fruit,False,2,595,3212
neems,True,2,3950,3235
yills,True,1,6178,952
feuds,False,2,4545,2763
oidia,True,4,1380,2211
izars,False,2,3950,2145
hunky,False,1,3944,488
pumps,True,1,5992,928
nicks,False,1,5830,717
docht,False,1,2093,2034
ennog,True,2,962,1487
darts,False,1,8304,681
walis,False,2,7469,880
meter,True,2,3016,2914
hoyle,False,2,2093,2991
again,True,3,0,3456
downs,False,1,6043,1738
rheme,True,2,544,3431
tapen,False,2,4583,1708
feued,True,3,3740,2292
jimpy,False,1,2879,928
cubit,False,2,2105,1940
arefy,False,2,1297,2791
fucus,True,2,5730,793
shoed,False,2,3689,2549
opter,False,2,2323,1778
napoo,True,3,2260,1772
juicy,False,2,2684,1453
kandy,False,1,4519,846
ravin,False,2,2260,2278
tushy,False,1,2482,1581
nanas,True,2,7172,1398
silen,False,2,4551,2090
poots,True,2,7797,989
kurus,True,2,6332,776
nomos,True,2,6043,1531
lymes,False,1,6273,1352
dikey,False,2,5000,949
loved,False,2,5238,815
aioli,True,4,1380,2776
bubbe,True,2,2093,2095
pioye,False,3,2237,2616
roams,False,2,6043,2265
pesto,False,2,1754,2545
timbo,False,2,1380,1955
carns,False,1,8327,786
optic,False,2,0,2112
skeer,True,2,2323,3210
zappy,True,1,3557,886
tarsi,False,2,3457,1610
imari,True,3,0,2584
paver,False,2,5440,913
pleat,False,2,857,3378
ibrik,True,2,1197,1383
chuse,False,2,1464,2700
fleam,False,2,595,2834
onkus,False,2,3950,1276
blond,False,1,1730,2472
corbe,False,2,4210,1761
owche,False,2,0,2571
feart,False,2,595,4303
gulls,True,1,6620,771
izard,False,2,822,2145
haole,False,3,2260,3767
dwelt,False,1,0,3223
pampa,True,2,3117,1607
japer,False,2,4785,1036
mazer,False,2,5418,673
pucks,False,1,6492,392
playa,True,2,857,2719
orgue,False,3,0,3484
debud,True,2,822,3042
doomy,True,2,3390,2072
chays,False,1,5414,1343
doubt,False,2,2093,2315
wongi,False,2,3466,702
virga,False,2,2819,1101
malms,True,1,7751,402
limbi,True,2,1380,1607
suite,False,3,2082,4126
crura,True,2,920,3001
raile,False,3,2260,3965
crips,False,1,4870,2405
porno,True,2,4147,1174
after,False,2,2323,2048
kabob,True,2,2260,1464
apsos,True,2,3950,2191
rasta,True,2,3157,1838
beaut,False,3,908,3988
hutia,False,3,1185,2662
serfs,True,1,5147,3419
roguy,False,2,3390,1391
tazze,True,2,2402,2460
unfit,False,2,0,2318
urman,False,2,0,3242
arame,True,3,0,4832
paras,True,2,8264,1073
nosed,False,2,5238,856
daurs,False,2,6210,2063
zygal,False,1,0,2282
fixed,False,2,5253,0
tenor,False,2,962,3810
dolts,False,1,7788,681
saner,False,2,5545,2233
begun,False,2,908,2919
azide,False,3,0,3802
abaca,True,3,0,3137
facta,True,2,3752,1071
rabic,False,2,2260,1969
kofta,False,2,2990,1232
macro,False,2,2953,1496
hefte,True,2,897,3811
whigs,False,1,4905,1469
viral,False,2,2819,1548
waits,False,2,7518,1047
areae,True,4,0,5150
throe,False,2,1741,3030
flabs,False,1,4545,2174
fenks,False,1,6007,1626
jurat,False,2,2584,1799
scraw,False,1,1197,2873
sowle,False,2,2093,4121
dried,True,2,3145,2668
stoop,True,2,0,3631
agate,True,3,897,3565
hable,False,2,2260,3112
douse,False,3,2093,3381
gobbi,True,2,2730,856
droke,False,2,500,4129
situs,True,2,5330,2576
burgs,False,1,7240,422
tenth,True,1,1859,2808
thymi,False,1,544,1710
doter,False,2,4416,1969
morph,False,1,3983,785
coste,False,2,3910,2050
zoppo,True,2,2093,1274
broth,False,1,1805,2296
siker,False,2,3703,2501
dwang,False,1,0,3008
quipu,True,3,1263,1532
oxlip,False,2,848,1346
stain,False,2,0,4444
botel,False,2,5324,1090
zooey,True,3,5713,1094
prigs,False,1,4807,2409
hoise,False,3,2093,3569
stipe,False,2,0,4783
betta,True,2,1805,2920
nemas,False,2,3950,3534
cursi,False,2,3302,795
aviso,False,3,0,2738
graft,False,1,637,3134
bobak,True,2,3001,1664
taiko,False,3,2760,2250
braks,False,1,5358,2175
aduki,False,3,500,1766
serve,True,2,1197,4860
ketes,True,2,6273,2616
daily,False,2,3557,2499
doxed,True,2,5371,681
lurry,True,1,3679,1291
shist,True,1,544,3848
smugs,True,1,3950,2836
kembo,False,2,0,3141
gimme,True,2,2017,2431
medii,True,3,693,3176
wisha,False,2,1791,1445
enter,True,2,2323,1936
rynds,False,0,4912,1366
fonda,False,2,3650,1150
jesus,True,2,4152,2558
pains,False,2,7067,1833
butoh,False,2,2093,1678
tegus,False,2,3950,3204
adits,False,2,4847,1867
loued,False,3,5238,1241
ledum,False,2,0,3174
oakum,False,3,2260,1113
roupy,False,2,3390,1712
flawn,False,1,595,2590
drole,False,2,0,4900
gleed,True,2,3782,1579
cyber,False,1,3243,1274
ledes,True,2,6273,2591
wries,False,2,6684,1987
hours,False,2,6043,1870
deawy,False,2,1297,3670
laigh,False,2,2260,2411
soily,False,2,3390,3378
ached,False,2,3145,1032
rocky,False,1,3890,1020
volet,False,2,5506,726
segol,False,2,0,4719
owled,False,2,3993,425
avine,False,3,0,4140
bodle,False,2,3001,2680
knelt,False,1,0,3099
wroke,False,2,911,3448
borde,False,2,4198,1990
foley,False,2,7156,0
swobs,True,1,3950,2954
mould,False,2,3608,1437
rimes,False,2,7653,1138
punks,False,1,7454,0
smaak,True,2,0,4313
haint,False,2,2260,3047
lysin,False,1,0,2783
afear,True,3,0,3388
jeers,True,2,4152,3224
vitex,False,2,3945,685
polly,True,1,5095,771
jeels,True,2,4152,3279
firer,True,2,5495,673
keros,False,2,5147,2697
peens,True,2,4807,3294
glebe,True,2,637,3340
relic,False,2,848,3261
cubeb,True,2,4428,393
elogy,False,2,1297,2411
abamp,True,2,0,2601
lucid,False,2,2007,1847
clart,False,1,920,3374
shmek,False,1,2867,2327
wadts,False,1,7518,390
gulpy,False,1,3967,418
rooky,True,2,3890,1617
balun,False,2,4016,931
onery,False,2,1297,2205
conia,False,3,3975,1559
brede,True,2,908,3812
lades,False,2,8533,965
tifts,True,1,6227,993
kayak,True,2,2260,1918
scorn,False,1,0,3971
bunas,False,2,7005,1073
skits,True,1,4847,2702
salto,False,2,4005,1948
divos,False,2,5330,1617
torsi,False,2,3290,1610
hairy,False,2,3557,2251
azlon,False,2,848,1991
girls,False,1,7164,771
marly,False,1,5447,771
mutha,False,2,1878,1529
adder,True,2,2323,1883
vatic,False,2,2502,1622
gular,False,2,2670,1746
roked,False,2,5238,896
vehme,True,2,242,3667
arsis,True,2,3950,3087
leady,False,2,1297,3907
rigol,False,2,1380,2161
borak,False,2,4198,1330
ionic,True,3,3055,1172
zuppa,True,2,1185,1565
snibs,True,1,3950,3194
latus,False,2,6210,1591
tammy,True,1,3557,1727
smart,False,1,0,4425
manor,False,2,3915,1369
llano,True,2,0,3681
haggs,True,1,6210,1272
warty,False,1,6062,0
blocs,False,1,4858,2092
nugae,False,3,1185,3279
segni,False,2,0,4614
